"","symbol","correlation","pvalue","t-test","group"
"39","ADD3",0.489719224784059,4.20512821950317e-98,22.551366214147,"mRNA-Proteome"
"40","ADGRA2",0.0723497372512282,0.0194478791148821,2.34046398278811,"mRNA-Proteome"
"41","ADGRL2",0.542920261082755,3.45461102353418e-117,25.1803123659482,"mRNA-Proteome"
"42","ADH5",0.348902140539503,2.07346075364004e-47,14.9476457543129,"mRNA-Proteome"
"43","ADNP",0.497833822912158,8.0729529657002e-102,23.0468392404317,"mRNA-Proteome"
"44","ADRM1",0.251665084260505,9.7790593909245e-25,10.4403104197275,"mRNA-Proteome"
"45","AFAP1",0.437491565719804,1.94971988900239e-76,19.5337233024513,"mRNA-Proteome"
"46","AFAP1L1",0.354919599257984,2.21173710684826e-41,13.9435150984553,"mRNA-Proteome"
"47","AFAP1L2",0.713174934898802,5.3493060230325e-251,40.8478482085452,"mRNA-Proteome"
"48","AFF1",0.167268328859708,8.25207264389203e-10,6.18498023617585,"mRNA-Proteome"
"49","AFF4",0.0772327931490462,0.00450597552960461,2.84516106804368,"mRNA-Proteome"
"50","AFTPH",0.268738904711396,4.22588964309326e-28,11.2018743921682,"mRNA-Proteome"
"51","AGAP1",0.399020912058052,9.78902900079151e-63,17.4717494219837,"mRNA-Proteome"
"52","AGAP2",0.24292059439889,5.01118235239462e-21,9.55548234336215,"mRNA-Proteome"
"53","AGAP3",0.329251005298635,4.1030041414105e-42,13.9999380673588,"mRNA-Proteome"
"54","AGFG1",0.384015512728329,7.33078364751214e-58,16.6984407793928,"mRNA-Proteome"
"55","AHCTF1",0.223593569803367,9.79863285239361e-20,9.21040386112453,"mRNA-Proteome"
"56","AHDC1",0.322481679106562,4.24730181072934e-38,13.2691310375558,"mRNA-Proteome"
"57","AHNAK",0.597466786627288,9.07069302697566e-157,29.9143456627831,"mRNA-Proteome"
"58","AHNAK2",0.673565537829115,7.00003119592854e-214,36.588365995102,"mRNA-Proteome"
"59","AHSG",-0.0361431355769089,0.146672424724069,-1.45208552476495,"mRNA-Proteome"
"60","AIDA",0.42272024451591,5.78915553526423e-71,18.7276224956137,"mRNA-Proteome"
"61","AIMP1",0.1345955641952,5.70365257855967e-08,5.45359856716564,"mRNA-Proteome"
"62","AJUBA",0.371405417840499,4.09755267711819e-44,14.4671791511664,"mRNA-Proteome"
"63","AKAP1",0.480496741040188,5.34771147142521e-94,21.9975897921299,"mRNA-Proteome"
"64","AKAP10",0.235920533412889,1.17298348136109e-20,9.45570672103772,"mRNA-Proteome"
"65","AKAP11",0.137701945776911,1.4656084096649e-07,5.28300133180393,"mRNA-Proteome"
"66","AKAP12",0.511849538263452,1.76395569194194e-108,23.9217912663484,"mRNA-Proteome"
"67","AKAP13",0.482421830858927,7.61673266665987e-95,22.1123854073902,"mRNA-Proteome"
"68","AKAP5",0.192041009230263,8.84066093009468e-13,7.21644284921639,"mRNA-Proteome"
"69","AKAP8",0.332909835731401,4.52783737270091e-43,14.1747853209823,"mRNA-Proteome"
"70","AKAP8L",0.351235360605983,4.5935411808691e-48,15.0616192419026,"mRNA-Proteome"
"71","AKAP9",0.376265791328571,1.92660718145013e-55,16.3052069397841,"mRNA-Proteome"
"72","AKNA",0.227666739882879,1.25236392291024e-16,8.39102289697457,"mRNA-Proteome"
"73","AKR7A2",0.368048036896439,6.02045161895689e-53,15.8925767373762,"mRNA-Proteome"
"74","AKT1S1",0.231615721023242,4.24694082688642e-21,9.55924748515134,"mRNA-Proteome"
"75","AKT2",0.505154010872356,2.93147561902667e-105,23.5007015388492,"mRNA-Proteome"
"76","AKT3",0.468579917993861,9.46442546723058e-84,20.6589711326809,"mRNA-Proteome"
"77","ALB",0.00123546593481572,0.960444383847405,0.0496036489619374,"mRNA-Proteome"
"78","ALDH1A1",0.624892016082376,1.57217629932679e-175,32.1363899323634,"mRNA-Proteome"
"79","ALDH3A2",0.664487392497361,3.53820727466687e-206,35.7005237052946,"mRNA-Proteome"
"80","ALDOC",0.695120752305086,2.50390300653985e-233,38.8220550024615,"mRNA-Proteome"
"81","ALKBH5",0.361976553464704,3.77395550197196e-51,15.5904921295955,"mRNA-Proteome"
"82","ALMS1",0.227041032806166,6.25945601271286e-18,8.74467431878497,"mRNA-Proteome"
"83","ALS2",0.303108420376753,1.20381937541861e-33,12.3884766777486,"mRNA-Proteome"
"84","ALYREF",0.35595255564946,2.09807547281696e-49,15.2930270442354,"mRNA-Proteome"
"85","AMOT",0.318908636823897,4.76143813789785e-38,13.2514114066865,"mRNA-Proteome"
"86","AMOTL1",0.382945613056887,5.05523589159907e-51,15.6432800678427,"mRNA-Proteome"
"87","AMOTL2",0.256817991827857,5.25716554908294e-24,10.2814071472567,"mRNA-Proteome"
"88","AMPD2",0.493075541325923,1.25491698177597e-99,22.7553471457274,"mRNA-Proteome"
"89","ANAPC1",0.288051932000082,3.27669655089915e-32,12.0770945563567,"mRNA-Proteome"
"90","ANAPC2",0.133559667389214,7.21645127506808e-08,5.41086034422599,"mRNA-Proteome"
"91","ANK1",0.104569079153061,2.56148845194406e-05,4.22156341881169,"mRNA-Proteome"
"92","ANK3",0.640428690456855,5.12504987294668e-187,33.4797421281035,"mRNA-Proteome"
"93","ANKHD1",0.163493111951708,3.90357336349526e-11,6.65373208849607,"mRNA-Proteome"
"94","ANKIB1",0.218099731972435,7.8465325583907e-19,8.97264624832539,"mRNA-Proteome"
"95","ANKLE2",0.405218283273405,7.99598586515e-65,17.7959366111695,"mRNA-Proteome"
"96","ANKRD11",0.107413519303382,1.7269510999612e-05,4.31072596002208,"mRNA-Proteome"
"97","ANKRD12",0.0646596715921081,0.0202042562280184,2.32541888021897,"mRNA-Proteome"
"98","ANKRD17",0.251199467632756,1.19833061510889e-24,10.4196920965592,"mRNA-Proteome"
"99","ANKRD26",0.168805566079673,1.16552780190415e-06,4.89825021000353,"mRNA-Proteome"
"100","ANKRD27",0.42394829550749,3.71033952168538e-64,17.7876529349867,"mRNA-Proteome"
"101","ANKRD50",0.459762712260803,1.39430130081765e-70,18.8739510979844,"mRNA-Proteome"
"102","ANKS1A",0.384019080184314,7.31175130083638e-58,16.6986227394604,"mRNA-Proteome"
"103","ANKZF1",0.241263127034697,8.30262834645486e-23,9.98150316476333,"mRNA-Proteome"
"104","ANLN",0.482492229915873,1.6430207088994e-92,21.833520387602,"mRNA-Proteome"
"105","ANP32A",0.387027923400722,8.06873489201436e-59,16.8524043472589,"mRNA-Proteome"
"106","ANP32B",0.377921902658924,5.9322070864189e-56,16.3889007089142,"mRNA-Proteome"
"107","ANTXR1",0.56276844779247,1.73708773815361e-135,27.3343779161362,"mRNA-Proteome"
"108","ANXA1",0.686501924546326,2.38755592310049e-225,37.9064765136844,"mRNA-Proteome"
"109","ANXA2",0.586695040282899,6.93611062139009e-150,29.087935265383,"mRNA-Proteome"
"110","ANXA4",0.628936747700943,1.85789033451293e-178,32.4798044254655,"mRNA-Proteome"
"111","ANXA5",0.453162105021781,1.51380868622653e-82,20.4103179811882,"mRNA-Proteome"
"112","AP1AR",0.114862619351721,5.28633015728384e-05,4.05687591300422,"mRNA-Proteome"
"113","AP2A1",0.319224101139191,1.47873514600905e-39,13.5243629379836,"mRNA-Proteome"
"114","AP2M1",0.143482875130205,7.04342360559386e-09,5.82102857947076,"mRNA-Proteome"
"115","AP3B1",0.1789206134213,4.45378907507468e-13,7.30143195003436,"mRNA-Proteome"
"116","AP3B2",0.231096684734774,3.44793399532949e-15,7.98456001109172,"mRNA-Proteome"
"117","AP3D1",0.099168150984093,6.58517584099587e-05,4.00129710946339,"mRNA-Proteome"
"118","APBA1",0.150789538887618,4.26185939572137e-08,5.51235503198556,"mRNA-Proteome"
"119","APBB1",0.424847022091611,1.29048243936258e-67,18.2788792102481,"mRNA-Proteome"
"120","APBB2",0.486148427518161,1.22477944372903e-86,21.1398812724529,"mRNA-Proteome"
"121","APC",0.274322978231014,1.25321994361232e-27,11.1107540637899,"mRNA-Proteome"
"122","API5",0.318469722895649,2.28220208810818e-39,13.4887905473851,"mRNA-Proteome"
"123","APIP",0.344254627578939,4.01838818705293e-46,14.7215628796985,"mRNA-Proteome"
"124","APOA1",0.00283463437795442,0.909402398596613,0.113810233251847,"mRNA-Proteome"
"125","APOA2",-0.0121341693310819,0.626169126306921,-0.487219368584917,"mRNA-Proteome"
"126","APOB",0.030914954021704,0.214483514894651,1.2418203086339,"mRNA-Proteome"
"127","APOBR",0.456158587091499,9.43849756176533e-84,20.5805936518596,"mRNA-Proteome"
"128","APOL1",0.24393071847952,2.71109965764313e-23,10.0988081218328,"mRNA-Proteome"
"129","APPL1",0.306202778931793,2.22640671246894e-36,12.9142760913817,"mRNA-Proteome"
"130","APRT",0.359481961545383,2.0137192123168e-50,15.4670402002011,"mRNA-Proteome"
"131","APTX",0.429832104821931,4.33771960836957e-66,18.0899990970265,"mRNA-Proteome"
"132","AQP1",0.53640280886715,1.21237018467092e-94,22.5249024505651,"mRNA-Proteome"
"133","AR",0.451854745007321,1.03658812270971e-39,13.9819234241743,"mRNA-Proteome"
"134","ARAF",0.253586268200819,4.2083717858673e-25,10.5254658854955,"mRNA-Proteome"
"135","ARAP1",0.384578455946851,4.86208262357698e-58,16.7271648719776,"mRNA-Proteome"
"136","ARAP3",0.495811198269257,1.4426828555873e-90,21.6952640453065,"mRNA-Proteome"
"137","ARCN1",0.213647103533884,4.06658310846831e-18,8.78060763188475,"mRNA-Proteome"
"138","ARFGAP1",0.360790641059836,8.38132585297622e-51,15.5317561237716,"mRNA-Proteome"
"139","ARFGAP2",0.231959595941756,3.70234689822622e-21,9.57424631351168,"mRNA-Proteome"
"140","ARFGAP3",0.511177032691064,3.74301099207417e-108,23.8792332467645,"mRNA-Proteome"
"141","ARFGEF1",0.407343370707114,1.50203940389966e-65,17.9077722470602,"mRNA-Proteome"
"142","ARFGEF2",0.252012521049456,8.40050024575224e-25,10.4557005730632,"mRNA-Proteome"
"143","ARFGEF3",0.54667048749772,1.92371111488795e-126,26.2121262763123,"mRNA-Proteome"
"144","ARFIP1",0.361542243104285,5.05673116267841e-51,15.5689714731551,"mRNA-Proteome"
"145","ARHGAP1",0.450039772254451,2.64917964143184e-81,20.2338169255271,"mRNA-Proteome"
"146","ARHGAP10",0.550001505594704,2.83799585050536e-128,26.4408131241758,"mRNA-Proteome"
"147","ARHGAP12",0.45787381576637,1.90376572695636e-84,20.6784588178515,"mRNA-Proteome"
"148","ARHGAP15",0.539446607198923,5.68613880586647e-110,24.3449986158752,"mRNA-Proteome"
"149","ARHGAP17",0.427432557775925,1.11229113930404e-72,18.9827441603403,"mRNA-Proteome"
"150","ARHGAP21",0.419536837327936,8.06792857881636e-70,18.5563242747488,"mRNA-Proteome"
"151","ARHGAP22",0.159183012151481,6.68674464332189e-07,5.00360616816966,"mRNA-Proteome"
"152","ARHGAP23",0.253756712821131,9.49460504903851e-24,10.2179430029351,"mRNA-Proteome"
"153","ARHGAP24",0.36206599587464,1.68783586729535e-42,14.1600008060726,"mRNA-Proteome"
"154","ARHGAP25",0.672688611702646,3.99283592234423e-213,36.5013129222849,"mRNA-Proteome"
"155","ARHGAP26",0.539871038842047,9.09009065618161e-123,25.7507918964869,"mRNA-Proteome"
"156","ARHGAP27",0.545226922546477,9.22614203185081e-113,24.7153851563798,"mRNA-Proteome"
"157","ARHGAP29",0.622879829289554,5.19630345507263e-146,29.2433538996002,"mRNA-Proteome"
"158","ARHGAP30",0.58665203705901,1.90950960234659e-134,27.5274151080025,"mRNA-Proteome"
"159","ARHGAP31",0.522846686388886,6.28477472158738e-114,24.6263368301388,"mRNA-Proteome"
"160","ARHGAP32",0.50180514334262,1.12511710503991e-103,23.2922377086448,"mRNA-Proteome"
"161","ARHGAP35",0.464132728888069,5.11145750469055e-87,21.0380688600765,"mRNA-Proteome"
"162","ARHGAP39",0.118418017678027,1.12663840945016e-05,4.40767643944385,"mRNA-Proteome"
"163","ARHGAP4",0.590968997034346,1.38352892720317e-152,29.4129269743812,"mRNA-Proteome"
"164","ARHGAP45",0.546451676220262,2.53340188219063e-126,26.1971665576024,"mRNA-Proteome"
"165","ARHGAP5",0.441427566965752,6.09982566290919e-78,19.7517604101973,"mRNA-Proteome"
"166","ARHGAP6",0.327315728600752,1.30056863801256e-41,13.9077423609002,"mRNA-Proteome"
"167","ARHGAP9",0.527622245557369,1.97464983125176e-104,23.6022816672607,"mRNA-Proteome"
"168","ARHGDIA",0.23673857877817,5.37260453330469e-22,9.78308765554623,"mRNA-Proteome"
"169","ARHGDIB",0.530421374907985,8.46203250547544e-118,25.1214014847616,"mRNA-Proteome"
"170","ARHGEF1",0.456634289475573,6.05994736564427e-84,20.6077064930345,"mRNA-Proteome"
"171","ARHGEF10",0.112231333358645,6.19438778456651e-06,4.53470638127839,"mRNA-Proteome"
"172","ARHGEF10L",0.473014973644185,9.26336890084952e-91,21.5553306474825,"mRNA-Proteome"
"173","ARHGEF11",0.375655446917561,2.96880285174687e-55,16.2744083712762,"mRNA-Proteome"
"174","ARHGEF12",0.425001480197009,8.61218905477335e-72,18.8508935184609,"mRNA-Proteome"
"175","ARHGEF16",0.54405555916869,3.42583942927428e-112,24.6399274524281,"mRNA-Proteome"
"176","ARHGEF17",0.432516145498708,1.45805143511001e-74,19.2600905687274,"mRNA-Proteome"
"177","ARHGEF18",0.415877998296042,1.60931740458859e-68,18.3604687490932,"mRNA-Proteome"
"178","ARHGEF2",0.614271787425919,4.80158099947076e-168,31.254608072021,"mRNA-Proteome"
"179","ARHGEF26",0.355832073586018,4.66152938180743e-39,13.5314477981915,"mRNA-Proteome"
"180","ARHGEF28",0.488882820754392,4.34624188951793e-82,20.5835487682531,"mRNA-Proteome"
"181","ARHGEF35",0.161233827701976,4.77533360524318e-07,5.06977884714385,"mRNA-Proteome"
"182","ARHGEF40",0.455290496243632,2.1148674993681e-83,20.5311738634404,"mRNA-Proteome"
"183","ARHGEF5",0.496383760708745,8.36349954910739e-91,21.728502963482,"mRNA-Proteome"
"184","ARHGEF6",0.615002274675768,1.49865478843698e-168,31.3143635899281,"mRNA-Proteome"
"185","ARHGEF7",0.436079937103988,6.68022846404283e-76,19.4558650243244,"mRNA-Proteome"
"186","ARID1A",0.336109260395654,6.42867402400512e-44,14.3282682772689,"mRNA-Proteome"
"187","ARID3A",0.295422054917217,1.08008687539244e-29,11.5824806818012,"mRNA-Proteome"
"188","ARID4A",0.299897016167138,1.77825013357463e-29,11.5462958673094,"mRNA-Proteome"
"189","ARID4B",0.372614541791062,3.15390804826744e-51,15.6390752131717,"mRNA-Proteome"
"190","ARID5B",0.186696825623184,9.70525499193817e-12,6.87297369530349,"mRNA-Proteome"
"191","ARL6IP4",-0.00392075800780396,0.874934713114801,-0.157418545366646,"mRNA-Proteome"
"192","ARL6IP6",0.207825243280222,1.4245893292727e-15,8.07363931364361,"mRNA-Proteome"
"193","ARMC1",0.219803387791629,4.14083245008935e-19,9.04627847969798,"mRNA-Proteome"
"194","ARMC10",0.246526390981392,9.00531700686343e-24,10.2131844446463,"mRNA-Proteome"
"195","ARMCX3",0.334405640021803,1.82302161610453e-43,14.246473061723,"mRNA-Proteome"
"196","ARNT",0.379918031951706,1.23948673046219e-47,15.0849781571599,"mRNA-Proteome"
"197","ARPP19",0.227756434097748,1.95139934587102e-20,9.39117459302163,"mRNA-Proteome"
"198","ARRB1",0.636911917621194,2.33230446587612e-184,33.1698296832989,"mRNA-Proteome"
"199","ARVCF",0.507105601739001,3.4336540088811e-106,23.6228419065489,"mRNA-Proteome"
"200","ASAP1",0.442905832612447,1.64082807171118e-78,19.8340141173548,"mRNA-Proteome"
"201","ASAP2",0.576440995794853,1.4379945451848e-143,28.3231504331898,"mRNA-Proteome"
"202","ASAP3",0.496812325266868,1.74161330540236e-95,22.296488929763,"mRNA-Proteome"
"203","ASCC2",0.174114085580814,1.87588760907123e-12,7.09906653164833,"mRNA-Proteome"
"204","ASCC3",0.371138973204385,7.07500684008992e-54,16.0472641946116,"mRNA-Proteome"
"205","ASH1L",0.0908985951781595,0.00491329879010623,2.81924619527018,"mRNA-Proteome"
"206","ASH2L",0.488852919213998,1.03440513017112e-97,22.4989313655237,"mRNA-Proteome"
"207","ASPM",0.0842554096093218,0.00825064008604494,2.64702383797473,"mRNA-Proteome"
"208","ASS1",0.652816017521192,1.15637263040333e-196,34.6004083023915,"mRNA-Proteome"
"209","ASXL2",0.0373349383444043,0.173425015623335,1.36201164612785,"mRNA-Proteome"
"210","ATAD2",0.514354081563912,1.80737751034874e-98,22.7914627670766,"mRNA-Proteome"
"211","ATAD2B",0.201234704117149,7.79349030675335e-16,8.14268140789931,"mRNA-Proteome"
"212","ATAT1",0.338108382642287,7.53895300928194e-41,13.8025723044281,"mRNA-Proteome"
"213","ATF2",0.218891485658937,5.83391677737848e-19,9.00685518468067,"mRNA-Proteome"
"214","ATF7",0.238816334502154,5.64206942868789e-19,9.03278787621536,"mRNA-Proteome"
"215","ATF7IP",0.30684890207487,1.56195437218648e-36,12.9443559246061,"mRNA-Proteome"
"216","ATG13",0.137064871610331,8.18756588704581e-08,5.38936079000136,"mRNA-Proteome"
"217","ATG16L1",0.285474407967888,1.21089766444285e-31,11.9593916365277,"mRNA-Proteome"
"218","ATG2A",0.265282214400811,1.02999932225639e-24,10.4553301812177,"mRNA-Proteome"
"219","ATG2B",0.300180466276808,5.80534540383774e-35,12.6348502168938,"mRNA-Proteome"
"220","ATG9A",0.278201912724368,4.49699826021464e-30,11.628803588935,"mRNA-Proteome"
"221","ATL1",0.482486872629963,7.12980086753836e-95,22.1162712024516,"mRNA-Proteome"
"222","ATL3",0.340870929940485,3.370348862087e-45,14.5577334562389,"mRNA-Proteome"
"223","ATN1",0.193748038578955,6.82138962067764e-13,7.25356591305687,"mRNA-Proteome"
"224","ATP13A1",0.217024294326566,1.17141696881095e-18,8.92621008709774,"mRNA-Proteome"
"225","ATP13A3",0.272351830181767,5.21161627828849e-26,10.7559695622212,"mRNA-Proteome"
"226","ATP1A1",0.228294348701775,1.58038942039038e-20,9.41457267892937,"mRNA-Proteome"
"227","ATP2B1",0.410780341671066,9.79459695921402e-67,18.0893872836519,"mRNA-Proteome"
"228","ATP2B4",0.41185263519291,4.15158055058358e-67,18.146238128328,"mRNA-Proteome"
"229","ATP7A",0.350181178251396,9.09008153068255e-48,15.0100849595503,"mRNA-Proteome"
"230","ATRX",0.392998946977479,9.49216846877865e-61,17.1594668135182,"mRNA-Proteome"
"231","ATXN1",0.488400186252131,1.79013792647332e-79,20.2420571271051,"mRNA-Proteome"
"232","ATXN1L",0.303511297979193,3.48371747389079e-30,11.6994756804048,"mRNA-Proteome"
"233","ATXN2",0.330637847403507,1.78573951197268e-42,14.0661281996702,"mRNA-Proteome"
"234","ATXN2L",0.298199472590228,1.66876197344466e-34,12.5433006050944,"mRNA-Proteome"
"235","ATXN3",0.335673135687086,8.39995055349398e-44,14.3073137560157,"mRNA-Proteome"
"236","AUTS2",0.366603996970204,1.35112981564857e-50,15.5182981634273,"mRNA-Proteome"
"237","AZI2",0.142710674137745,2.64579813431361e-07,5.1746685679841,"mRNA-Proteome"
"238","BABAM1",0.175278303197526,1.32908198775551e-12,7.14803400086455,"mRNA-Proteome"
"239","BACH1",0.369675710707285,1.95530310120161e-53,15.9739579443588,"mRNA-Proteome"
"240","BAD",0.137316440972166,3.04869803936343e-08,5.56594150798835,"mRNA-Proteome"
"241","BAG1",0.571594744383817,1.16414655688006e-140,27.9687506283575,"mRNA-Proteome"
"242","BAG3",0.346494477883984,9.6903021564346e-47,14.8303676390814,"mRNA-Proteome"
"243","BAG6",0.147902141451545,2.37005649261337e-09,6.00426443565908,"mRNA-Proteome"
"244","BAHD1",0.0146499755268568,0.627579050599903,0.485273775618345,"mRNA-Proteome"
"245","BAIAP2",0.588397713566976,5.89196570627705e-151,29.2169568579723,"mRNA-Proteome"
"246","BAIAP2L1",0.60248726784817,5.58258267931702e-134,27.6947588520772,"mRNA-Proteome"
"247","BAP1",0.0666919495762454,0.0142148759373445,2.45497669247505,"mRNA-Proteome"
"248","BASP1",0.590887937964999,1.55802613468492e-152,29.406728150924,"mRNA-Proteome"
"249","BAZ1A",0.426901229428757,4.02256709981731e-65,17.939044519824,"mRNA-Proteome"
"250","BAZ1B",0.357336782991398,8.39787254602934e-50,15.3611846966585,"mRNA-Proteome"
"251","BAZ2A",0.147614845975304,2.71871269815038e-08,5.59039964618246,"mRNA-Proteome"
"252","BAZ2B",0.197304612874754,8.04317530650902e-12,6.90767939780585,"mRNA-Proteome"
"253","BBX",0.328067005272459,2.89408734366703e-35,12.7554431605991,"mRNA-Proteome"
"254","BCAR1",0.370415523726766,1.1702732970447e-53,16.0110036913303,"mRNA-Proteome"
"255","BCAR3",0.409008996034848,4.01610219029159e-66,17.9956716745674,"mRNA-Proteome"
"256","BCAS1",0.608021494974786,9.15341843685184e-162,30.5571899279483,"mRNA-Proteome"
"257","BCAS3",0.381437354661759,4.75771079536863e-57,16.5671688321575,"mRNA-Proteome"
"258","BCCIP",0.357665096687551,6.75402939381235e-50,15.377367456061,"mRNA-Proteome"
"259","BCKDHA",0.146464429610447,3.39007645259242e-09,5.94461288683852,"mRNA-Proteome"
"260","BCL11A",0.323787664837466,1.60971549892508e-20,9.55164821567172,"mRNA-Proteome"
"261","BCL11B",0.23826595624701,7.74865092740457e-13,7.27357267312492,"mRNA-Proteome"
"262","BCL2L13",0.354513322349368,5.40978618564661e-49,15.2222831842955,"mRNA-Proteome"
"263","BCL3",0.27027565098877,2.30563809197561e-23,10.1527195186284,"mRNA-Proteome"
"264","BCL6",0.191565093234164,2.55795038649935e-10,6.3844993847692,"mRNA-Proteome"
"265","BCL7C",0.133043784637049,8.10807343150688e-08,5.38958320085217,"mRNA-Proteome"
"266","BCL9",0.272542868437136,9.59152157773762e-24,10.2446890432983,"mRNA-Proteome"
"267","BCL9L",0.188698656162279,4.49080797286575e-14,7.61605227483072,"mRNA-Proteome"
"268","BCLAF1",0.322702970722626,1.96675913301196e-40,13.6887796394682,"mRNA-Proteome"
"269","BCLAF3",0.253577996577676,8.44738538425099e-19,9.00501982019762,"mRNA-Proteome"
"270","BCOR",0.248508023849283,1.00133604057951e-18,8.9794682117502,"mRNA-Proteome"
"271","BCR",0.531742102874669,1.74760023455058e-118,25.2085686655685,"mRNA-Proteome"
"272","BET1L",0.175561723357359,1.786732903484e-11,6.77659670244976,"mRNA-Proteome"
"273","BICC1",0.53797945183202,1.0106246766803e-100,23.2660290736945,"mRNA-Proteome"
"274","BICD2",0.402946887619834,4.71245867997853e-64,17.676782817116,"mRNA-Proteome"
"275","BICDL2",0.251021722571653,1.0488921212016e-15,8.1553464439535,"mRNA-Proteome"
"276","BICRA",0.0602173490914978,0.0305668246036298,2.1650523380292,"mRNA-Proteome"
"277","BIN1",0.615105444565955,1.27108523588373e-168,31.3228135570945,"mRNA-Proteome"
"278","BIN2",0.587539102020089,2.04672250810088e-150,29.1518208850577,"mRNA-Proteome"
"279","BIRC2",0.218025927396804,8.06586280542707e-19,8.96945835718091,"mRNA-Proteome"
"280","BIRC6",0.101059077804855,4.7564913850075e-05,4.07837318888001,"mRNA-Proteome"
"281","BLNK",0.550169097470844,4.12689713627497e-107,24.1266153625154,"mRNA-Proteome"
"282","BLOC1S3",0.0813943207396438,0.0010645618468804,3.27883843021728,"mRNA-Proteome"
"283","BLVRA",0.560521456060177,3.4056034843959e-134,27.1750936623561,"mRNA-Proteome"
"284","BMP2K",0.493551983255602,7.59855725281575e-100,22.784411272034,"mRNA-Proteome"
"285","BMS1",0.22015322049554,3.62909872659973e-19,9.06140903089965,"mRNA-Proteome"
"286","BNIP2",0.211313385429274,4.64710408844247e-16,8.21542643733173,"mRNA-Proteome"
"287","BNIP3",0.247801055767852,2.36823868575819e-20,9.39442260919754,"mRNA-Proteome"
"288","BNIP3L",0.118238089095339,0.000248394751964557,3.67780570115654,"mRNA-Proteome"
"289","BOD1L1",0.339165074521984,9.74938612200594e-45,14.4753839594131,"mRNA-Proteome"
"290","BOLA1",0.292129677783818,5.4655961716648e-28,11.2189380888795,"mRNA-Proteome"
